user_id,movie_id,rating,timestamp,title,genres,gender
40,5743,4,1240756781,"Fort Apache, the Bronx (1981)",Action|Drama,graphic
40,5744,4,1240754409,Four Friends (a.k.a. Georgia's Friends) (1981),Drama,pointless
40,5745,4.5,1240754407,"Four Seasons, The (1981)",Comedy|Drama,small cast
40,5746,3.5,1240756640,Galaxy of Terror (Quest) (1981),Action|Horror|Mystery|Sci-Fi,Too Long!
40,5747,5,1240754372,Gallipoli (1981),Drama|War,awful death
40,5748,4,1240754412,"Inquisitor, The (a.k.a. Under Suspicion) (Garde à vue) (1981)",Crime|Drama,lesbians hiding their identities
41,5749,4,944572130,Ghost Story (1981),Drama|Horror,old lady telling a heartwarming story
41,5750,3,944573052,Going Ape! (1981),Comedy,mental hospital
41,5751,3,944572221,Goodbye Pork Pie (1981),Action|Adventure|Drama,similar to sheitan
41,5752,4,944572121,Gregory's Girl (1981),Comedy|Romance,drugs
41,5753,3,944573052,Who Pulled the Plug? (Göta kanal eller Vem drog ur proppen?) (1981),Comedy,prime time stupid family movie
41,5754,4,944573052,"Hand, The (1981)",Drama|Horror,brilliant plot and characters
41,5755,4,944573052,Happy Birthday to Me (1981),Horror|Mystery,karate kid
41,5756,4,944573052,Heartbeeps (1981),Comedy|Sci-Fi,ridiculously spiritual
41,5757,4,944572121,History of Kim Skov (Historien om Kim Skov) (1981),Documentary|Drama,stupid
41,5758,4,944573108,Horror Planet (a.k.a. Inseminoid) (1981),Action|Drama|Horror|Sci-Fi,top funniest animation
41,5759,3,944573108,"Ladies and Gentlemen, the Fabulous Stains (a.k.a. All Washed Up) (1981)",Comedy|Drama,andy warhol
41,5760,2,944573108,Lady Chatterley's Lover (1981),Drama|Romance,Biography
41,5761,4,944573592,"Legend of the Lone Ranger, The (1981)",Western,pop art
41,5762,3,944573006,Lili Marleen (1981),Drama,the velvet underground
41,5763,4,944573592,Lola (1981),Drama,crossed lifes
41,5764,5,944573646,Looker (1981),Drama|Horror|Sci-Fi|Thriller,death
41,5765,4,944573052,"Looney, Looney, Looney Bugs Bunny Movie, The (1981)",Animation|Children|Comedy,fatih akin
41,5766,4,944572005,Madman (1981),Horror,lesbian character
41,5767,4,944572961,Teddy Bear (Mis) (1981),Comedy|Crime,prison
41,5768,3,944574075,Modern Problems (1981),Comedy|Fantasy,turkish music
41,5769,4,944573005,Modern Romance (1981),Comedy|Romance,intellectual
41,5770,5,944574075,Ms. 45 (a.k.a. Angel of Vengeance) (1981),Crime|Drama,mindfuck
41,5771,3,944573005,My Bloody Valentine (1981),Drama|Horror|Thriller,thought-provoking
41,5772,3,944573005,My Dinner with André (1981),Drama,space
41,5773,3,944573005,Neighbors (1981),Comedy,thought-provoking
41,5774,5,944572411,Night of the Zombies (a.k.a. Batallion of the Living Dead) (1981),Horror|Sci-Fi,feel-good
41,5775,3,944574075,"Night the Lights Went Out in Georgia, The (1981)",Drama,French
41,5776,4,944572961,Only When I Laugh (1981),Comedy|Drama,great soundtrack
41,5777,5,944572899,Pennies from Heaven (1981),Musical|Romance,realistic
41,5778,3,944574075,Pieces (Mil gritos tiene la noche) (One Thousand Cries Has the Night) (1982),Horror|Mystery|Thriller,Italian
41,5779,3,944572961,Piranha II: The Spawning (1981),Horror|Sci-Fi,Italy
41,5780,4,944573840,Polyester (1981),Comedy,heartwarming
41,5781,3,944573840,Private Lessons (1981),Comedy,Soviet
41,5782,4,944573766,"Professional, The (Le professionnel) (1981)",Action|Drama|Thriller,Pixar
41,5783,3,944572411,Derrida (2002),Documentary,less than 300 ratings
41,5784,4,944572899,Ghost Ship (2002),Horror,Silent
41,5785,5,944572899,Jackass: The Movie (2002),Action|Comedy|Documentary,western
41,5786,5,944574075,Paid in Full (2002),Action|Drama,1920s
41,5787,4,944572627,"Truth About Charlie, The (2002)",Mystery|Thriller,Civil Rights
41,5788,4,944573951,All or Nothing (2002),Drama,TV Movie
41,5789,5,944572627,All the Queen's Men (2001),Comedy|War,hk
41,5790,3,944573951,Food of Love (Manjar de Amor) (2002),Drama,dark
41,5791,3,944573951,Frida (2002),Drama|Romance,psychology
41,5792,4,944572221,Roger Dodger (2002),Comedy|Drama,space
41,5793,3,944572221,Time Changer (2002),Drama|Sci-Fi,thought-provoking
41,5794,3,944573951,Good Work (Beau travail) (1999),Drama,scary
41,5795,4,944572121,"Big Knife, The (1955)",Film-Noir,fast paced
41,5796,4,944572335,Casino Royale (1967),Action|Adventure|Comedy,predictable
41,5797,4,944572335,"Company of Wolves, The (1984)",Fantasy|Horror,heist
41,5798,3,944572627,Escanaba in da Moonlight (2001),Comedy,suspense
41,5799,3,944572121,Exodus (1960),Drama|Romance|War,thriller
41,5800,4,944572121,How to Murder Your Wife (1965),Comedy,twist ending
41,5801,3,944573951,"Russians Are Coming, the Russians Are Coming, The (1966)",Comedy|War,hitman
41,5802,4,944572059,"World of Henry Orient, The (1964)",Comedy,Jean Reno
41,5803,4,944572059,I Spy (2002),Action|Adventure|Comedy|Crime,Natalie Portman
41,5804,5,944572059,"Santa Clause 2, The (2002)",Children|Comedy|Fantasy|Romance,Wallace & Gromit
41,5805,5,944572268,Besotted (2001),Drama,dark comedy
41,5806,5,944572531,Blackboards (Takhté Siah) (2000),Drama,gritty
41,5807,4,944572059,Love In the Time of Money (2002),Comedy|Drama|Romance,mafia
41,5808,5,944572268,"Weight of Water, The (2000)",Thriller,Martin Scorsese
41,5809,4,944573052,Femme Fatale (2002),Crime|Thriller,masterpiece
41,5810,4,944573052,8 Mile (2002),Drama,organized crime
41,5811,3,944572268,Etoiles: Dancers of the Paris Opera Ballet (Tout Près des étoiles) (2001),Documentary|Musical,robert de niro
41,5812,4,944572454,Far from Heaven (2002),Drama|Romance,aliens
41,5813,4,944572005,"God is Great, I'm Not (Dieu est grand, je suis toute petite) (2001)",Comedy|Romance,sci-fi
41,5814,5,944572268,"Rising Place, The (2002)",Drama,suspense
41,5815,2,944572411,Half Past Dead (2002),Action|Crime|Thriller,thriller
41,5816,4,944572454,Harry Potter and the Chamber of Secrets (2002),Adventure|Fantasy,military
41,5817,4,944572454,Ararat (2002),Drama|War,Stanley Kubrick
41,5818,5,944572335,"Crime of Father Amaro, The (Crimen del padre Amaro, El) (2002)",Drama|Romance,Vietnam
41,5819,3,944572531,Interview with the Assassin (2002),Drama,wartime
41,5820,3,944573052,Standing in the Shadows of Motown (2002),Documentary|Musical,Vin Diesel
41,5821,3,944573840,"Way Home, The (Jibeuro) (2002)",Drama,drugs
41,5822,2,944573840,Mutant Action (Acción Mutante) (1993),Action|Comedy|Sci-Fi,Erik Stolhanske
41,5823,3,944573006,Eyes of an Angel (1991),Drama,Jay Chandrasekhar
41,5824,2,944573840,Liberty Stands Still (2002),Action|Drama|Thriller,Nudity (Topless)
41,5825,3,944573766,"Life and Death of Colonel Blimp, The (1943)",Drama|Romance|War,Paul Soter
41,5826,3,944573766,Rio Grande (1950),Romance|Western,police
41,5827,3,944572005,"Young Americans, The (1993)",Crime|Drama,Steve Lemme
41,5828,4,944573052,Blackrock (1997),Drama|Thriller,suburbia
41,5829,3,944572411,Men with Brooms (2002),Comedy|Drama|Romance,Syrup chugging
41,5830,4,944573646,Mysterious Island (1961),Adventure|Sci-Fi,Michael Moore
41,5831,3,944573108,Soul Assassin (2001),Action|Crime|Thriller,Edward Norton
41,5832,3,944572899,Left Behind II: Tribulation Force (2002),Drama,powerful ending
41,5833,3,944573951,Dog Soldiers (2002),Action|Horror,Jennifer Aniston
41,5834,4,944572627,Fingers (1978),Drama,Jim Carrey
41,5835,4,944572899,"Good Evening, Mr. Wallenberg (God afton, Herr Wallenberg) (1990)",Drama|War,Morgan Freeman
41,5836,2,944572961,Houseboat (1958),Comedy|Romance,Steve Carell
41,5837,2,944573005,Legion of the Dead (2001),Comedy|Horror,Steve Carell
41,5838,3,944573646,Madame Bovary (1991),Drama,Steve Carrell
41,5839,4,944572454,My Father's Glory (La gloire de mon père) (1990),Adventure|Drama,Will Ferrell
41,5840,5,944572221,"My Mother's Castle (Château de ma mère, Le) (1990)",Comedy|Drama,Gay
41,5841,4,944574075,Return to the Blue Lagoon (1991),Adventure|Romance,homosexuality
41,5842,5,944572221,Too Beautiful for You (Trop belle pour toi) (1989),Comedy|Drama|Romance,clever
41,5843,4,944573592,Toy Soldiers (1991),Action|Drama,Robert Downey Jr.
41,5844,3,944573592,"Prowler, The (a.k.a. Rosemary's Killer) (a.k.a. The Graduation) (1981)",Horror,witty
41,5845,3,944573005,"Pursuit of D.B. Cooper, The (a.k.a. Pursuit) (1981)",Adventure,bank robbery
41,5846,3,944573108,Raggedy Man (1981),Drama,Clive Owen
41,5847,3,944573108,Ragtime (1981),Drama,Denzel Washington
41,5848,4,944573766,Rich and Famous (1981),Drama,intelligent thriller
41,5849,3,944574075,I'm Starting From Three (Ricomincio da Tre) (1981),Comedy,Bruce Willis
41,5850,3,944572531,Road Games (a.k.a. Roadgames) (1981),Thriller,hitman
41,5851,4,944573646,Rollover (1981),Drama,Morgan Freeman
41,5852,4,944573646,Saturday the 14th (1981),Comedy|Horror,organized crime
41,5853,4,944572531,Scanners (1981),Horror|Sci-Fi|Thriller,Revenge
41,5854,4,944573005,Sharky's Machine (1981),Crime|Drama|Romance,twist ending
41,5855,4,944572059,Shock Treatment (1981),Comedy|Musical|Sci-Fi,Edward Norton
41,5856,4,944572961,"Do You Remember Dolly Bell? (Sjecas li se, Dolly Bell) (1981)",Comedy|Drama|Romance,magic
41,5857,4,944573646,So Fine (1981),Comedy,Paul Giamatti
41,5858,4,944572961,"Soupe aux Choux, La (1981)",Comedy,twist ending
41,5859,4,944572899,Southern Comfort (1981),Drama|Thriller|War,Christian Bale
41,5860,5,944572454,Sphinx (1981),Mystery|Thriller,magic
41,5861,3,944572121,Tales of Ordinary Madness (Storie di Ordinaria Follia) (1981),Drama,Michael Caine
41,5862,4,944572005,Student Bodies (1981),Comedy|Horror,psychological
41,5863,4,944572627,Take This Job and Shove It (1981),Comedy,Scarlett Johansson
41,5864,2,944574075,"Tarzan, the Ape Man (1981)",Adventure,twist ending
41,5865,3,944572899,Tattoo (1981),Drama|Thriller,Gerard Butler
41,5866,4,944572121,They All Laughed (1981),Comedy,historical
41,5867,3,944574075,Thief (1981),Crime|Drama|Thriller,sword fight
41,5868,4,944572627,This Is Elvis (1981),Documentary|Drama|Musical,Denzel Washington
41,5869,1,944573951,True Confessions (1981),Crime|Drama,Russell Crowe
41,5870,3,944572268,Revolution #9 (2001),Thriller,british comedy
41,5871,4,944572335,Better Housekeeping (a.k.a. Good Housekeeping) (2000),Comedy|Drama,dark comedy
41,5872,4,944572627,Die Another Day (2002),Action|Adventure|Thriller,hitman
41,5873,3,944572059,The Emperor's Club (2002),Drama,violent
41,5874,3,944572454,Friday After Next (2002),Comedy,action
41,5875,3,944573592,Personal Velocity (2002),Drama,explosions
41,5876,3,944573951,"Quiet American, The (2002)",Drama|Thriller|War,Iraq War
41,5877,4,944572411,Smokers Only (Vagón Fumador) (2001),Drama|Romance,Middle East
41,5878,2,944572221,Talk to Her (Hable con Ella) (2002),Drama|Romance,military
41,5879,2,944573951,Eight Crazy Nights (Adam Sandler's Eight Crazy Nights) (2002),Animation|Comedy|Musical,thoughtful
41,5880,3,944572005,Extreme Ops (2002),Action|Adventure|Crime|Thriller,thriller
41,5881,3,944573951,Solaris (2002),Drama|Romance|Sci-Fi,War
41,5882,2,944573840,Treasure Planet (2002),Adventure|Animation|Children|Sci-Fi|IMAX,Mark Wahlberg
41,5883,3,944573108,They (2002),Horror|Thriller,Samuel L Jackson
41,5884,3,944572411,Chopper Chicks in Zombietown (1989),Comedy|Horror,Will Ferrell
41,5885,3,944573840,"What to Do in Case of Fire (Was tun, wenn's brennt?) (2002)",Comedy|Drama,FBI
41,5886,4,944572411,I Love You Too (Ik ook Van Jou) (2001),Drama|Romance,heist
41,5887,3,944573840,Another You (1991),Comedy,man vs nature
41,5888,3,944572454,Brother (Brat) (1997),Crime|Drama,survival
41,5889,2,944573840,"Cruel Romance, A (Zhestokij Romans) (1984)",Drama|Romance,wilderness
41,5890,3,944572961,Elling (2001),Comedy|Drama,Christian Bale
41,5891,2,944572627,I Spit on Your Grave (Day of the Woman) (1978),Horror|Thriller,Mark Wahlberg
41,5892,3,944573766,"Island at the Top of the World, The (1974)",Action|Adventure|Children,sexy redhead
41,5894,3,944572335,"Last Seduction II, The (1999)",Crime|Drama|Thriller,Liam Neeson
41,5895,3,944573766,Making Contact (a.k.a. Joey) (1985),Fantasy|Horror|Sci-Fi,Jason Statham
41,5896,4,944572335,New Waterford Girl (1999),Comedy,Jason Statham
41,5897,5,944571503,"Noah's Arc Principle, The (Arche Noah Prinzip, Das) (1984)",Sci-Fi,Andrew Garfield
41,5899,3,944572268,Zulu (1964),Action|Drama|War,EPIC
41,5900,3,944572335,Analyze That (2002),Comedy|Crime,sci-fi
41,5901,2,944572335,Empire (2002),Crime|Drama,Fantasy
41,5902,2,944573766,Adaptation (2002),Comedy|Drama|Romance,fantasy world
41,5903,2,944573592,Equilibrium (2002),Action|Sci-Fi|Thriller,Magic
41,5904,3,944571609,My Kingdom (2001),Drama,mystery
41,5905,4,944571075,Soap Girl (2002),Drama|Romance,adventure
41,5906,3,944571608,It All Starts Today (Ça commence aujourd'hui) (1999),Drama,fantasy
41,5907,3,944572899,Medea (1970),Drama,fantasy world
41,5908,5,944571707,Scarlet Diva (2000),Drama,harry potter
41,5909,3,944571476,Visitor Q (Bizita Q) (2001),Comedy|Drama|Horror,Magic
41,5910,3,944572121,"Bolero (Uns et les autres, Les) (1981)",Drama|War,Wizards
41,5911,2,944573592,Urgh! A Music War (1981),Documentary,atmospheric
41,5912,4,944572268,Hit the Bank (Vabank) (1981),Comedy|Crime,beautiful
41,5913,4,944571541,Warning for the Joensson Gang (Varning för Jönssonligan) (1981),Comedy|Crime,directorial debut
41,5914,4,944571476,"Vernon, Florida (1981)",Documentary,Ethan Hawke
41,5915,3,944572627,Victory (a.k.a. Escape to Victory) (1981),Action|Drama|War,future
41,5916,3,944571761,Whose Life Is It Anyway? (1981),Drama,futuristic
41,5917,5,944571541,Zoot Suit (1981),Drama|Musical,genetic engineering
41,5918,4,944571761,Alone in the Dark (1982),Horror,genetic selection
41,5919,4,944571707,Android (1982),Sci-Fi,genetics
41,5920,2,944573646,"Ace of Aces (a.k.a. Super Ace, The) (As des as, L') (1982)",Adventure|Comedy,inspirational
41,5921,3,944571209,Attack Force Z (a.k.a. The Z Men) (Z-tzu te kung tui) (1982),War,intelligent
41,5922,4,944571183,Attila (Attila Flagello di Dio) (1982),Action,Jude Law
41,5923,4,944571541,Author! Author! (1982),Comedy|Drama,powerful ending
41,5924,4,944570766,Barbarosa (1982),Western,racism
41,5925,5,944573646,"Beast Within, The (1982)",Horror,realistic sci/fi
41,5926,3,944572899,Best Friends (1982),Comedy|Drama|Romance,rebellion
41,5927,3,944570821,"Best Little Whorehouse in Texas, The (1982)",Comedy|Drama|Musical|Romance,sad ending
41,5928,4,944572221,"Border, The (1982)",Drama,social commentary
41,5929,5,944572531,"Party 2, The (Boum 2, La) (1982)",Comedy|Romance,space travel
41,5930,4,944572531,Brimstone and Treacle (1982),Drama|Thriller,thought-provoking
41,5931,5,944573646,Britannia Hospital (1982),Comedy|Drama,Uma Thurman
41,5932,4,944573108,Burden of Dreams (1982),Documentary,visually appealing
41,5933,4,944572005,Cannery Row (1982),Drama,afterlife
41,5934,4,944570714,"Challenge, The (1982)",Action,alternate reality
41,5935,3,944572531,Class of 1984 (1982),Action|Drama|Thriller,based on a book
41,5936,2,944572531,"Come Back to the Five and Dime, Jimmy Dean, Jimmy Dean (1982)",Drama,ghosts/afterlife
41,5937,3,944572268,Danton (1983),Drama,heaven and hell
41,5938,4,944572268,Deathtrap (1982),Comedy|Crime|Mystery|Thriller,imaginative
41,5939,4,944573108,"Man Who Saves the World, The (Dünyayi Kurtaran Adam) (1982)",Adventure|Sci-Fi,philosophy
41,5940,4,944570873,Eating Raoul (1982),Comedy,Robin Williams
41,5941,4,944570766,Drumline (2002),Comedy|Drama|Musical|Romance,scenic
41,5942,4,944570492,"Hot Chick, The (2002)",Comedy,suicide
41,5943,3,944572531,Maid in Manhattan (2002),Comedy|Romance,surreal
41,5944,3,944570714,Star Trek: Nemesis (2002),Action|Drama|Sci-Fi|Thriller,visually appealing
41,5945,4,944570714,About Schmidt (2002),Comedy|Drama,1950s
41,5946,3,944572221,"Pellet (Bola, El) (2000)",Drama,based on a book
41,5947,3,944573108,Evelyn (2002),Drama,boy-on-boy action
42,5948,5,956935486,"Guys, The (2002)",Drama,Cate Blanchett
42,5949,5,956935405,Intact (Intacto) (2001),Thriller,creepy
42,5950,3,956935458,"Jimmy Show, The (2002)",Comedy|Drama,crime
42,5951,4,956935710,Morvern Callar (2002),Drama,disturbing
42,5952,3,956935740,"Lord of the Rings: The Two Towers, The (2002)",Adventure|Fantasy,great acting
42,5953,4,956935458,Devils on the Doorstep (Guizi lai le) (2000),Drama|War,great cast
42,5954,5,956935405,25th Hour (2002),Crime|Drama,Gwyneth Paltrow
42,5955,4,956935550,Antwone Fisher (2002),Drama,italy
42,5956,4,956935379,Gangs of New York (2002),Crime|Drama,Jude Law
42,5957,2,956935239,Two Weeks Notice (2002),Comedy|Romance,male nudity
42,5958,4,956935576,"Wild Thornberrys Movie, The (2002)",Animation|Children|Comedy,Matt Damon
42,5959,3,956935318,Narc (2002),Crime|Drama|Thriller,murder
42,5960,3,956935531,Bad Influence (1990),Drama|Thriller,obsession
42,5961,4,956935576,Blue Steel (1990),Action|Thriller,Philip Seymour Hoffman
42,5962,1,956935207,Body of Evidence (1993),Drama|Thriller,psychology
42,5963,5,956935725,"Children's Hour, The (1961)",Drama,R:brief nudity
42,5964,4,956935252,Company Business (1991),Action|Comedy,secrets
42,5965,5,956935486,"Duellists, The (1977)",Action|War,serial killer
42,5966,5,956935458,"Kiss Before Dying, A (1956)",Film-Noir|Mystery,snob
42,5967,4,956935669,Legend of the Lost (1957),Adventure,stolen identity
42,5968,3,956935531,Miami Blues (1990),Comedy|Crime|Drama,suspense
43,5970,4,1170491388,My Girl (1991),Comedy|Drama|Romance,Very interesting
43,5971,3.5,1170494481,My Neighbor Totoro (Tonari no Totoro) (1988),Animation|Children|Drama|Fantasy,drugs
43,5972,3,1170492073,"Road to Hong Kong, The (1962)",Comedy,great soundtrack
43,5973,3,1170495035,Running Time (1997),Crime|Thriller,island
43,5974,3,1170493266,"Thief of Bagdad, The (1940)",Adventure|Fantasy,Leonardo DiCaprio
43,5975,3.5,1170492753,War and Peace (1956),Drama|Romance|War,romance
43,5976,4,1169597349,Where Sleeping Dogs Lie (1992),Crime,travel
43,5977,3.5,1170492775,Where's Poppa? (1970),Comedy,utopia
43,5978,4,1169597420,"Whistle Blower, The (1986)",Thriller,atmospheric
43,5979,5,1169597021,Attack of the Crab Monsters (1957),Horror|Sci-Fi,cerebral
43,5980,3,1170848924,Black Christmas (1974),Horror|Mystery|Thriller,hallucinatory
43,5981,3,1170492977,"Day of the Triffids, The (1962)",Horror|Sci-Fi,imaginary friend
43,5982,4.5,1169596174,Esther Kahn (2000),Drama,jake gyllenhaal
43,5983,3,1170492721,Invaders from Mars (1953),Sci-Fi,mental illness
43,5984,4,1169596240,"Story of O, The (Histoire d'O) (1975)",Drama|Romance,mindfuck
43,5985,2.5,1169597715,Asoka (Ashoka the Great) (2001),Action|Drama|Romance,mystery
43,5986,3.5,1170493021,Fat City (1972),Drama,philosophy
43,5987,3.5,1170491547,"Love, Honour and Obey (2000)",Comedy|Crime|Drama,psychological
43,5988,2.5,1170492660,Quicksilver (1986),Drama,psychology
43,5989,2,1170492640,Catch Me If You Can (2002),Crime|Drama,stylized
43,5990,5,1169599013,Pinocchio (2002),Children|Comedy|Fantasy,surreal
43,5991,3.5,1170847311,Chicago (2002),Comedy|Crime|Drama|Musical,thought-provoking
43,5992,3.5,1170492488,"Hours, The (2002)",Drama|Romance,time travel
43,5993,4.5,1169595881,Max (2002),Drama,weird
43,5994,3,1169595395,Nicholas Nickleby (2002),Drama|Romance,alternate reality
43,5995,4,1170494309,"Pianist, The (2002)",Drama|War,beautiful
43,5996,5,1169595659,Sonny (2002),Crime|Drama,bittersweet
43,5997,3,1170492093,Champagne for Caesar (1950),Comedy,colourful
43,5998,5,1169595841,Doppelganger (1993),Horror|Thriller,comedy
43,5999,3.5,1170492175,Heavy Metal 2000 (2000),Action|Adventure|Animation|Fantasy|Sci-Fi,complicated
43,6000,4,1170492851,"House on the Edge of the Park, The (Casa sperduta nel parco, La) (1980)",Horror|Thriller,dreamlike
43,6001,3.5,1169597025,"King of Comedy, The (1983)",Comedy|Drama,Elijah Wood
43,6002,3.5,1169597593,Love Liza (2002),Drama,emotional
43,6003,5,1169595796,Confessions of a Dangerous Mind (2002),Comedy|Crime|Drama|Thriller,fantasy
43,6004,4.5,1170492466,Abraham's Valley (Vale Abraão) (1993),Drama,imagination
43,6005,3,1169595516,Blue Collar Comedy Tour: The Movie (2003),Comedy|Documentary,imdb top 250
43,6006,3.5,1169597707,Just Married (2003),Comedy|Romance,jim carrey
43,6007,3.5,1170492388,P.S. Your Cat is Dead (2002),Comedy,Kate Winslet
43,6008,3.5,1169597710,"Son, The (Le fils) (2002)",Drama,love
43,6009,3.5,1169596268,"City of Lost Souls, The (Hyôryuu-gai) (2000)",Crime|Drama|Thriller,melancholy
43,6010,2,1170492502,Double Whammy (2001),Action|Comedy|Drama,nonlinear
43,6011,3,1170849541,Wisegirls (2002),Crime|Drama,philosophy
43,6012,3.5,1170492490,"Guy Thing, A (2003)",Comedy|Romance,psychology
43,6013,3.5,1169595821,Kangaroo Jack (2003),Action|Comedy,quirky
43,6014,3.5,1170494151,National Security (2003),Action|Comedy,romance
43,6015,4,1169596467,Big Shot's Funeral (Da Wan) (2001),Comedy,surreal
43,6016,3.5,1170848977,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller,surrealism
43,6017,3.5,1170494171,Divine Intervention (Yadon ilaheyya) (2002),Comedy|Drama|Romance|War,thought-provoking
43,6018,3.5,1169597434,Kira's Reason: A Love Story (En Kærlighedshistorie) (2001),Drama,friendship
43,6019,3,1170848272,Above Suspicion (1995),Thriller,funny
43,6020,3.5,1170849711,Alice Adams (1935),Comedy|Drama,mental illness
43,6021,4,1170492460,"American Friend, The (Amerikanische Freund, Der) (1977)",Crime|Drama|Mystery|Thriller,Natalie Portman
43,6022,5,1169599645,American Me (1992),Drama,psychology
43,6023,3.5,1170493137,Band of Outsiders (Bande à part) (1964),Comedy|Crime|Drama|Romance,quirky romantic
43,6024,3.5,1170492275,Breaking Up (1997),Comedy|Romance,romance
43,6025,4,1169596441,CB4 - The Movie (1993),Comedy,David O. Russell
43,6026,4,1169596475,"Deathmaker, The (Totmacher, Der) (1995)",Crime|Drama,Dustin Hoffman
43,6027,4.5,1169596231,Dogfight (1991),Drama|Romance,existentialism
43,6028,4,1169595913,"Easy Come, Easy Go (1967)",Adventure|Musical,funny
43,6029,3.5,1169595651,Fun in Acapulco (1963),Comedy|Musical,intelligent
43,6030,3.5,1169597430,Girls! Girls! Girls! (1962),Comedy|Musical,Jude Law
43,6031,4,1170491946,Imitation of Life (1959),Drama|Romance,Mark Wahlberg
43,6032,3,1169596689,"Little Romance, A (1979)",Comedy|Romance,Naomi Watts
43,6033,3.5,1169598604,Mystery Date (1991),Comedy,off-beat comedy
43,6034,2.5,1169595380,"Paradise, Hawaiian Style (1966)",Comedy|Musical,philosophy
43,6035,4,1170492365,Pépé le Moko (1937),Crime|Drama|Romance,psychology
43,6036,3.5,1169597648,Secret Admirer (1985),Comedy|Romance,stylized
43,6037,3.5,1170847487,Summer Lovers (1982),Comedy|Drama|Romance,whimsical
43,6038,4,1169598601,Tune in Tomorrow... (1990),Comedy|Romance,child abuse
43,6039,2.5,1169597965,"Woman in Red, The (1984)",Comedy|Romance,could go farther
43,6040,3.5,1169595894,Darkness Falls (2003),Horror|Thriller,disturbing
43,6041,3.5,1169595389,Amen. (2002),Drama,Disturbing and moving
43,6042,4,1169595537,Blind Spot: Hitler's Secretary (Im toten Winkel - Hitlers Sekretärin) (2002),Documentary,honest
43,6043,5,1169597944,In the Mirror of Maya Deren (Im Spiegel der Maya Deren) (2002),Documentary,Kevin Bacon
43,6044,4.5,1169599433,Blind Date (1984),Horror|Thriller,mental health
43,6045,3,1169595048,Bullet (1996),Action|Crime|Drama,paedophilia
43,6046,3.5,1170493168,Claudine (1974),Drama,pedophile
43,6047,3,1169595383,Dead Reckoning (1947),Drama|Film-Noir|Mystery,child abuse
43,6048,3,1169595386,"Devil at 4 O'Clock, The (1961)",Drama,disturbing
43,6049,3.5,1170492415,Ethan Frome (1993),Drama,gay
43,6050,2.5,1169595037,Gus (1976),Children|Comedy,homosexuality
43,6051,4,1170848663,"Harder They Come, The (1973)",Action|Crime|Drama,joseph gordon-levitt
43,6052,3.5,1170494225,"Horse in the Gray Flannel Suit, The (1968)",Children|Comedy,male nudity
43,6053,5,1169599665,Krush Groove (1985),Drama|Musical,male prostitute
43,6054,4,1170491778,"Moon-Spinners, The (1964)",Children|Mystery,memories
43,6055,4,1170494447,Sugar Hill (1994),Drama,queer
43,6056,2.5,1170847344,Chaos (2001),Comedy|Crime|Drama,repression
43,6057,5,1169599437,Biker Boyz (2003),Action|Crime|Drama,action
43,6058,4.5,1169598610,Final Destination 2 (2003),Horror|Thriller,cloning
43,6059,3.5,1170494279,"Recruit, The (2003)",Action|Thriller,dystopia
43,6060,3.5,1169598273,"Guru, The (2002)",Comedy|Romance,Ewan McGregor
43,6061,5,1169596206,Kedma (2002),Drama|War,freedom
43,6062,5,1169599659,Lost in La Mancha (2002),Documentary,future
43,6063,4.5,1169596827,May (2002),Drama|Horror,genetics
43,6064,2.5,1170847267,"Harder They Fall, The (1956)",Drama|Film-Noir,immortality
43,6065,4,1169598865,I'm All Right Jack (1959),Comedy,predictable
43,6066,5,1169599476,Murder by Decree (1979),Mystery|Thriller,Scarlett Johansson
43,6067,3,1170493771,Ordinary Decent Criminal (2000),Comedy|Crime,sci-fi
43,6068,3.5,1169599443,Pursued (1947),Thriller|Western,surprise ending
43,6069,4,1169595905,"Big Time Operators (Smallest Show on Earth, The) (1957)",Comedy,thriller
43,6070,3.5,1170492201,Tokyo Decadence (Topâzu) (1992),Drama,destiny
43,6071,4,1169599067,Two-Way Stretch (1960),Comedy|Crime,dustin hoffman
43,6072,3.5,1170846493,"Unfaithful Wife, The (Femme infidèle, La) (1969)",Drama|Thriller,emma thompson
43,6073,3.5,1170494282,Victim (1961),Crime|Drama,existentialism
43,6074,3.5,1169599301,Endangered Species (1982),Mystery|Sci-Fi|Thriller,fantasy
43,6075,4.5,1170846764,"Simple-Minded Murder, The (Enfaldige mördaren, Den) (1982)",Drama,heartbreaking
43,6076,3.5,1170493811,Enigma (1983),Drama|Sci-Fi,heartwarming
43,6077,3.5,1170491960,Evil Under the Sun (1982),Crime|Drama|Mystery,humorous
43,6078,4,1170847320,Firefox (1982),Action|Sci-Fi|Thriller,insanity
43,6079,4,1169598915,Five Days One Summer (1982),Drama,love
43,6080,2.5,1170847476,Forced Vengeance (1982),Action|Adventure,Maggie Gyllenhaal
43,6081,3.5,1170493533,"Never Play Clever Again (Gendarme et les gendarmettes, Le) (1982)",Comedy|Crime,modern fantasy
43,6082,3.5,1170848058,"Grey Fox, The (1982)",Romance|Western,narrated
43,6083,5,1170491979,Hammett (1982),Crime|Mystery,quirky
43,6084,3.5,1170494189,Honkytonk Man (1982),Comedy|Drama,storytelling
43,6085,4,1169597600,Neil Young: Human Highway (1982),Comedy|Drama,touching
